"","United States of America","Canada","Bahamas","Cuba","Haiti","Dominican Republic","Jamaica","Trinidad and Tobago","Barbados","Dominica","Grenada","St. Lucia","St. Vincent and the Grenadines","Antigua & Barbuda","St. Kitts and Nevis","Mexico","Belize","Guatemala","Honduras","El Salvador","Nicaragua","Costa Rica","Panama","Colombia","Venezuela","Guyana","Suriname","Ecuador","Peru","Brazil","Bolivia","Paraguay","Chile","Argentina","Uruguay","United Kingdom","Ireland","Netherlands","Belgium","Luxembourg","France","Switzerland","Spain","Portugal","German Federal Republic","German Democratic Republic","Poland","Austria","Hungary","Czechoslovakia","Italy","Malta","Albania","Yugoslavia","Greece","Cyprus","Bulgaria","Romania","Russia","Finland","Sweden","Norway","Denmark","Iceland","Cape Verde","Sao Tome and Principe","Guinea-Bissau","Equatorial Guinea","Gambia","Mali","Senegal","Benin","Mauritania","Niger","Ivory Coast","Guinea","Burkina Faso","Liberia","Sierra Leone","Ghana","Togo","Cameroon","Nigeria","Gabon","Central African Republic","Chad","Congo","Democratic Republic of the Congo","Uganda","Kenya","Tanzania","Burundi","Rwanda","Somalia","Djibouti","Ethiopia","Angola","Mozambique","Zambia","Zimbabwe","Malawi","South Africa","Lesotho","Botswana","Swaziland","Madagascar","Comoros","Mauritius","Seychelles","Morocco","Algeria","Tunisia","Libya","Sudan","Iran","Turkey","Iraq","Egypt","Syria","Lebanon","Jordan","Israel","Saudi Arabia","Yemen Arab Republic","Yemen People's Republic","Kuwait","Bahrain","Qatar","United Arab Emirates","Oman","Afghanistan","China","Mongolia","Taiwan","North Korea","South Korea","Japan","India","Bhutan","Pakistan","Bangladesh","Myanmar","Sri Lanka","Maldives","Nepal","Thailand","Cambodia","Laos","Vietnam","Malaysia","Singapore","Brunei","Philippines","Indonesia","Australia","Papua New Guinea","New Zealand","Vanuatu","Solomon Islands","Fiji","Samoa"
"Grenada",30.23963,3.976074,0.00022222222,0.00025925925,0.0090370374,1.3984444,1.7042964,13.321482,4.0061483,0.51122224,0,1.6481482,0.82129627,0.081925929,0.11696296,0.049518518,0.0091851847,0.15544444,0.33437037,0.0012962963,0,0.046962962,0.11088889,0.10885185,1.4084444,0.37937036,0.11333334,0.082037039,0.008703704,1.0230371,0,0,0.0022222223,0.303,0,17.271667,0.31066668,2.0834816,0.27399349,0.0160065,0.72581482,0.11948148,0.14203703,0.072296299,0,0.14074074,0.024851851,0.15633333,0.019333333,0.05962963,0.7491852,0,0,0.042666666,0.048666667,0.050962962,0.0013333333,0.021407407,0.023481481,0.25314814,0.19748148,0.43140742,1.3851482,0.0044444446,0,0,0,0,0.0036296297,0,0,0.010296296,0,0,0,0,0,0.000037037036,0,0,0,0,0.00070370373,0,0,0,0,0,0,0,0,0,0.00040740741,0,0,0,0,0,0,0,0,0.0026296296,0,0,0.00092592591,0,0,0,0,0,0,0.0027037037,0.0011111111,0,0,0.018148148,0,0,0,0,0,0.008296296,0,0,0,0,0,0,0,0,0.0008888889,0.64366668,0,1.6141852,0.015222223,0.79925925,6.4716296,0.059851851,0,0.0014814815,0.008703704,0,0.015333333,0,0,0.77885187,0,0,0.0014074075,0.026259258,0.081185184,0,0.027888888,0.055777777,0.045555554,0,0.68888891,0,0,0,0
"St. Lucia",83.768303,6.9133086,0,0,0,0.96579999,3.7763,0,8.8792706,1.4805983,0.93528521,0,5.7142525,0,0,0,0.0748,0,0,0,0,1.42318,0,1.1316228,1.0461,0.42658645,0,0,0,1.16996,0,0,0,0.66931373,0,35.122841,0.83255684,4.4633965,1.7384419,0.1015584,3.0023248,0.46293291,0.93032885,0.033346076,0,0,0,0.020495303,0,0,3.9680729,0,0,0,0,0,0,0,0,0.038446344,0.67074996,0.48054412,0.81081015,0.0035557796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15663201,0,1.3354524,0,3.719485,13.707625,0.027009824,0,0,0,0,0.0029295019,0,0,0,0,0,0,0,0,0,0,0,0.1439188,0,0.64833093,0,0,0,0
"St. Vincent and the Grenadines",53.885929,3.7670445,0,0.00039592592,0.011050741,0.43558481,1.680226,13.821868,4.9594359,0.77047813,0.31429371,1.8207029,0,0.20775704,0.047299631,0.05953037,0.00034148147,0.18788221,0.6604811,0.0042029629,0,0.25610483,0.68496817,0.75212997,1.0369489,0.4703663,0.020498147,0.0011311111,0,1.1921637,0,0.00016666666,0.000089259258,0.47154,0,18.503242,0.36944556,2.467473,0.2645455,0.0154545,1.0098363,0.2476237,0.15831186,0.023202593,0,0.11469667,0.014682963,0.015165555,0.01327963,0.041071109,1.1091352,0,0,0.0060477778,0.0030433333,0.044412594,0,0.011258889,0.011872963,0.0022307409,0.18752593,0.25494593,0.5065167,0.0080755558,0,0,0,0,0.0033622221,0,0,0,0,0,0,0.0027366667,0,0,0,0.001082963,0,0,0.0010733333,0,0,0,0,0,0,0,0.00027518519,0,0,0.0046148147,0,0,0,0,0,0,0.014706296,0,0,0,0.0035937037,0,0,0.00054592593,0,0.00086185185,0,0.0099999998,0,0,0,0.011694074,0,0.00066629628,0,0,0,0.07628037,0,0,0,0.046005186,0,0,0,0,0,0.70598334,0,2.2933092,0.14021185,0.91049075,5.5284557,0.056867037,0,0.0044,0.0011714814,0,0.017751852,0,0,0.33350036,0.000015925925,0,0,0.0020362963,0.16610815,0,0.064890742,0.13332556,0.023899259,0,0.16590482,0,0,0,0
"Antigua & Barbuda",73.295998,8.25597,0,0,0,0.021,2.4449999,0,3.9827578,0.84065855,0.024851851,0,2.8987536,0,0,0.29699999,0.015,0,0,0,0,0.090400003,0,0.219615,0,1.0280105,0,0,0.018999999,0,0,0,0,0.41249901,0,39.193501,0.3179765,0.970797,0.037792198,0.0022078,6.1853614,0.046776474,0.48995727,0.54143077,0,0,0,0.32795021,0,0,9.1123877,0,0,0.83999997,1.3963857,0,0,0,0,0.0069718054,0.23840599,0.53304803,1.6766411,10.232249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0099999998,0,0,0,0.045000002,0,0,0,0,0,0,0.044058744,0,0,0,0,0,0,0,0,0.085000001,0,0,0,0.80209702,0.60000002,0,0,0,0.07,0,0.018004231,0,0,0,0,0,0,0,0,0,0,0,0.016765635,0,0.23574384,0,0,0,0
"St. Kitts and Nevis",66.550003,3.744334,0,0,0.0080279997,0,1.5037,0,4.1372142,0.56135243,0.20875555,0,1.8100272,0,0,0,0.033,0,0,0,0,0.077660002,0,0.1215148,0,0.23235855,0,0,0,13.04149,0,0,0,0.1457071,0,14.122009,0.0544644,1.2086189,0.8881169,0.051883101,2.9090674,0.16172677,0.54688591,0.13189232,0,0,0,0.026302529,0,0,1.2234784,0,0,0,0.19045196,0,0,0,0,0.010283975,0.016659852,0.58950555,0.50038689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015,0,0.12780246,0,0,4.2330499,0.0031976744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016674643,0,0.02689964,0,0,0,0
"Mexico",17109.572,394.63489,9.1223001,23.5147,0.71390003,0.1683,0.67320001,1.2683001,0.6699,0.39379999,0.0011,0,0.00017592593,0.32120001,0,0,23.8139,51.1478,1.0802,5.0611,4.7772999,4.9313002,185.89999,26.8631,73.455803,0.97460002,0.0132,20.163,35.656502,324.7937,5.1820998,5.2997999,51.259998,159.86189,28.9751,312.84879,100.0802,130.5106,133.416,7.7940531,521.10962,332.05701,360.58109,4.7410002,0,30.687799,8.0080004,25.812599,5.6419001,18.4217,387.7038,0.0319,0.0022,6.8101001,0.583,3.3164999,2.145,45.952499,7.4811001,26.4825,230.9505,14.85,40.747299,1.0813,0,0,0.0044,0.0605,0.098999999,0,1.5136091,1.4058,0.0055,0,0.011,0.0066,0.0165,11.5797,0,1.0516,2.233,0.91299999,0.28049999,2.5806,0.0286,0.6534,0,0.078100003,0.0374,0.0264,0.0066,0,0.0308,0,0.0011,1.9712,0.1243,3.5651,0.0011,13.1648,1.5312001,1.7336,0,0,0,0,0.0561,0,0,32.460999,0.0231,0.0077,0.0242,1.0901,10.6458,1.2397,0,0.2068,0.14740001,0.0154,0.0187,10.8119,0.0473,0.12980001,0,0,0.1034,1.0318,0.54119998,0,0.0275,177.62691,0.0044,0,33.835999,177.1902,899.73511,13.8193,0,0.8811,0.35859999,0.086900003,15.5232,0.0176,0.0374,3.8994999,0.075900003,0,0.044,19.438101,29.667,1.8336999,13.2077,22.2244,45.7435,0.9339,78.412399,0,0,0,0
"Belize",123.9355,4.691,0.032000002,0,0,0.045000002,7.8715,1.6325001,0.5115,0.0074999998,0.020500001,0.1195,0.0015,0,0,14.977,0,3.3225,1.3,1.5935,0.052000001,1.3609999,0.21349999,0.083999999,0.27250001,0.055,0,0,0.53100002,1.2215,0.0020000001,0,0.0055,0.14049999,0.0020000001,19.796,0.58200002,10.2025,0.075584397,0.0044156001,1.223,0.3195,0.38350001,0.28349999,0,0.2155,0.003,0.0405,0.2155,0.094499998,0.428,0,0,0.033,0.039999999,0,0,0.0040000002,0.0265,0.025,0.0625,0.14049999,4.1849999,0,0,0,0,0,0.023499999,0,0,0,0,0.00050000002,0,0,0,0,0,0.00050000002,0,0,0,0,0,0,0,0,0,0.020500001,0,0,0,0,0,0,0.0024999999,0,0,0.11800416,0.044500001,0,0,0,0,0,0,0,0,0.0080000004,0,0,0,0,0,0.0049999999,0,0.00050000002,0.013,0,0,0.0024999999,0.00050000002,0,0,0,0,0,0,0,0.011073381,0.33849999,0,4.3435001,0,0.88599998,2.3970001,0.079999998,0,0.0099999998,0.0125,0,0.029999999,0,0,0.105,0,0,0,0.0105,0.296,0,0.1815,0.0115,0.0135,0,0.63150001,0,0,0,0
"Guatemala",612.68518,23.3132,0,0,0.045000002,0.55849999,1.266,0.35780001,0.019930393,0,0,0,0,0,0,99.729897,0.3132,0,14.0198,88.795502,8.1497002,55.915199,13.2774,9.4490004,123.3345,0,0,1.6133,5.1849999,45.5415,0.085900001,0.1174,1.3102,11.1169,0.018200001,38.0065,5.9298,21.4834,11.28097,0.65902537,17.616501,21.161699,17.969601,0.86489999,0,0.91299999,0,3.2365,0,1.3766,45.570801,0,0,0.30500001,0.1215,0,0,10.6,0,2.6575,8.4685001,9.4364996,4.5271001,0,0,0,0,0,0,0,0,0,0,0,0.040751446,0,0,0,0,0,0,0,0.1089,0,0,0,0,0,0,0,0,0,0,0,0,0.056200001,0,0,0,0.0063000629,0,6.8116999,0,0,0,0,0,0,0,0,0,0,0,0,0.0121,0.3299,0,0.083999999,0,0,0,5.3288002,0.15549999,0,0,0,0,0,0,0,0,3.4493999,0,34.212002,0,28.009701,101.5327,1.1055,0,0.0471,0.2,0,0.46799999,0,0,0.1149,0,0,0,0,1.9277,0,0.21430001,0.31850001,0.1531,0,2.3412001,0,0,0,0
"Honduras",429.16699,9.8920002,0.133,0,0,1.197,0.214,0.64594847,0.00014418535,0,0,0,0,0,0,63.32,0.31549999,48.212002,0,14.383,5.27,15.434,27,16.066,49.744999,0,0,0.1017,0.69400001,24.854,0.085101001,0,0.20900001,2.8150001,0.011,12.278,1.056,12.625,5.3570461,0.31295431,9.2869997,12.403,10.884,0.65799999,0,0.935,1.2029999,1.153,0.315,0.98000002,7.0689998,0,0,0.57999998,0.114,0,0,0.23199999,0.57099998,0.26699999,2.55,0.26499999,3.55,0,0,0,0,0,0,0,0,0.009278791,0,0,0.0062694531,0,0,0,0,0.0080271792,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39399999,0,0,0,0,0,0,0,0.04465038,0,1.6797783,0,0,0,0.0049999999,0,0,0,0,0,0.83700001,0.26899999,0,0,0,0,0,0,0,0,4.0879998,0,0,0,6.2729998,80.623001,0.30199999,0,0.030233789,0,0,0.12361611,0,0,0.347,0,0,0,0.303,0.114,0,0.034000002,0.161,0.114,0,0.66100001,0,0,0,0
"El Salvador",462.94,9.2779999,0,0,0.039000001,0.035,0.87900001,0.30011413,0,0,0,0,0,0,0,96.279999,0.041000001,130.035,12.561,0,9.7600002,48.502998,8.6199999,3.6659999,55.002998,0,0,1.145,4.652,11.768,0.003144,0,0.63499999,6.2969999,0.012,10.439,1.013,18.475,7.8513322,0.4586685,2.352,10.224,13.3,0.722,0,0.14399999,0.014,1.6390001,0.0020000001,0.287,12.249,0,0,0.27000001,0.063881077,0,0,0.1,0,35.743,7.4190001,4.756,2.128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.405,0,0,0,0,0,0,0,0.093000002,0,0,0,0,0,0.059,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,2.178,0,11.079,0,9.0140924,49.186001,0.15700001,0,0.68576527,0,0,0.28926057,0,0,0.038580246,0,0,0,0,0.903,0,0.029999999,0,0.059,0,5.1346335,0,0,0,0
"Nicaragua",22.389,15.744,0,6.6700001,0,0.037999999,0,0,0,0,0,0,0,0,0,12.65,0,16.474001,2.562,5.5019999,0,18.333,38.585999,2.997,1.2589999,0,0,43.036999,2.8729999,15.692,0.0020000001,0,1.1720001,4.664,0.093000002,11.895,0.43000001,15.051,6.9726629,0.40733731,7.8579998,13.207,14.311,0.074422657,0,26.881001,0,1.319,1.045,6.967,21.121,0,0,0.079999998,0.65097487,0,4.8099999,0,153.79601,12.584,11.88,5.6550002,7.8829999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0037615197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079999998,0,0,0,0,1.5369999,0.234,0,0,0,0,0,0,0,0,0,1.164,0,0,0.67699999,3.4119999,30.593,0.28299999,0,1.942,0.43383947,0,0,0,0,0,0,0,0,0,0,0,0.02,0.016000001,0.17355953,0,0,0,0,0.0013233161,0
"Costa Rica",706.92462,22.946501,0.12800001,0.49180001,0.1744,0.8739,0.35299999,5.1434002,0.000099999997,0.041900001,0.00030000001,0,0,0,0.00039999999,97.584099,0.015,74.704498,4.5057001,44.1959,17.040701,0,33.5467,17.868799,145.3419,0.00030000001,0.030200001,5.4864998,8.5551004,58.9072,0.4402,0.082900003,7.0247002,11.5624,0.1506,24.5107,4.9221001,15.5779,10.34562,0.60438257,19.529499,15.5472,21.4175,0.37360001,0,0.095700003,0.47690001,5.0455999,0.30590001,2.6492,36.52,0.034000002,0,4.8519001,0.00069999998,0.0138,0.027000001,1.977,2.8882999,3.7913001,9.7004004,0.71390003,2.8812001,0.1268,0,0,0,0,0,0,0,0,0,0,0.0077,0,0.2057,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016000001,0,0,0,0,0.0024999999,0,0.0070000002,0,0,0,0.0173,0,0,0,0,0,0.0012000001,0,0.055,0,0.00019999999,0,0,0,0.1513,0,0.0060000001,0,0,0,4.7751999,0.059,0,0.023700001,0,0,0,0.0033,0,0,0.8955,0,40.043999,0.19050001,31.999701,115.0846,0.53890002,0,0.020500001,0,0,0.1074,0,0,0.49540001,0,0,0,0.55409998,0.68379998,0,0.1631,0.37090001,0.62779999,0,0.1131,0,0,0,0
"Panama",370.65903,6.1374431,0.0054600001,0.19780099,0.016277,0.54924601,0.122965,2.280128,0.075700998,0,0,0,0,0,0,28.443558,0.00095800002,17.192055,1.307765,3.9011381,3.9332449,50.215801,0,11.943591,30.463039,0.0021665131,0.0087430002,59.71339,6.641181,17.629276,0.095077999,54.035,5.1926398,7.3434849,0.21992999,10.813438,3.773489,11.748769,6.3585391,0.37146071,6.9378228,6.095221,9.0502014,0.607674,0,0.025588,0.94215697,1.373788,0.085577004,1.1239671,7.5045228,0.000203,0.00059900002,0.01434,0.011346,0.0093599996,0,0.026255,0.24307901,0.52508402,3.713939,1.948964,4.5299358,0.082641996,0,0,0,0.000225,0,0,0,0,1.3539392,0,0.059559807,0,0,0,0,0,0,0,0.001149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0544231,0,0,0,0,0,0,0,5.8871346,0.015,0.78919113,0,0,0,0.11096,5.4611669,3.2309999,0,0.000309,0,0.394786,0,0,0,0,0,0,0.021776,0,0,1.9285851,0,17.459541,0,12.832526,41.606552,0.318542,0,0.00233,0.071977071,0.003793,0.239683,0,0,1.1278239,0.0054239999,0,0,0.74911898,0.49485701,0,0.21679901,0.067261003,0.070809998,0,6.3886499,0,0,0,0
"Colombia",1805.6039,178.94778,0.062550999,0.25134701,0.021583,1.1786309,0.020259,0.168222,0.016422214,0,0.092060998,0,0.0081179999,0.020004001,0,122.77332,0,2.984072,1.478121,0.34251601,0.020792,1.885528,80.963341,0,205.82668,0.035377,0,50.424934,120.79595,212.78484,6.394455,7.705996,91.349632,187.82123,5.5476251,139.78186,4.1627092,54.851036,50.64156,2.9584391,157.54907,128.78401,109.45467,0.980609,0,18.035,3.782105,14.042697,4.0532818,10.58948,87.69043,0.05119,0,4.5636439,0.61609602,0.013995,5.2480512,8.2354212,8.5012197,18.201731,50.138474,5.4423919,10.869325,0.54590702,0,0.037841,0,0,0.021242,0.081380002,0,0.0000062694535,0,0,0.33417901,0.029881001,0,0.028431,0,0.00138,0.0041530002,0,0.34741414,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115074,0.0039550001,0,0.081424445,0,10.293455,0,0.092878997,0,0,0,0,0,0,0,0.28367901,0,0,0.043912001,1.02753,0.0075420002,0.02681,0,0,0.018588999,68.135101,0.046335999,0,0,0.043474998,0,0.010738,0.050315,0,0.024545001,1.04215,0,18.268639,0.601147,13.514851,469.89441,0.464167,0,0.137182,0,0.011323,0.839737,0,0,0.047448002,0,0,0,0.78520101,11.955299,0.059393998,0.090286002,0.33477101,15.29608,0.51143599,0.25248501,0.01526,0,0.99732798,0
"Venezuela",3378.1616,163.06509,0.085000001,28.589001,0.0187,5.7651,0.84920001,24.4783,0.10561825,0.000066666667,0.93720001,0.32449999,0.0045088888,0,0,72.846397,0.032499999,0.2288,0.30140001,5.7452998,0,3.4661,104.2294,101.2484,0,8.0518465,0,1.7941,51.246799,316.95181,0.6182,0.31130001,48.9841,116.0401,3.2516,217.6933,17.4251,135.10201,195.8676,11.44243,221.4146,92.081001,164.66229,13.9007,0,0.077,6.9278002,30.396299,0.71170002,6.7484999,532.11621,0,0,14.1581,12.9063,0.08819367,6.1434999,15.7971,21.23,33.429001,38.860802,29.035601,58.066799,0.022,0,0,0,0,0,0,0,0.027836373,0,0,0,0,0,0,0,0.0076819868,0,0.20999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0132,0,0,0,1.0072752,0,0,0,0,0,0,0,0,0,2.0889001,3.5288,7.0799999,0,0,0.075900003,2.8259001,0.0066,0.0066,0,0.022,0,28.8475,0,0,0,0,0,0,0,0,0,0.0726,0,70.3032,0,29.013599,311.02499,3.2955999,0,0.27829999,0.090000004,0,0.039503891,0,0,0.091300003,0,0,0,1.6458364,5.6100001,0,0.1617,8.2907,42.5546,0,44.122101,0,0,0,0
"Guyana",86.073898,4.29985,0,4.8362155,0,0,2.9667001,26.798439,2.0262232,0.30584317,0.052637037,0.16682725,0.078441404,0.32123119,0.0017747579,0.075900003,0.00495,0,0,0,0,0.15279,2.3243001,0.067688502,0.90530002,0,0.091204479,0,0.0011,2.97242,0,2.954,0,0.0385077,0,23.994713,0.08358366,2.5851967,1.530584,0.089415498,2.2700925,0.073208109,1.6406577,0.17417324,0,0.58740002,0,0.22,0,0,3.4180408,0,0,1.914,0,0,1.4411035,0.88,0.15440394,0.055,0.88666785,0,0.28917331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002091046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14553195,0,0,0,0.0011161744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15367669,0,2.3103161,1.1411693,1.5767345,10.660508,0.03305275,0,0.033,0,0,0.036557741,0,0,0.18745206,0,0,0,0,0,0,0,0.0155144,0.011614429,0,0.0045625279,0,0,0,0
"Suriname",194.43417,0.45266107,0,0,0,2.8369749,1.9619048,41.786556,0.3417367,0.0076977778,0,0,0,0,0,0.076190479,0,0.076190479,0,0,0,0.1411,0.60896361,3.1770308,2.4661064,3.1619048,0,0,0.0020000001,22.612885,0,0,0,1.0056022,0,6.6274509,0.016746305,88.942299,3.4768829,0.2031167,0.75630254,0.67002803,1.5697479,0.35487384,0,0,0,0.23193277,0,0,8.6364145,0,0,0.41,0.00032907494,0,0,0,0,0,0.17310925,0.21008404,0.46722689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9719888,0,3.9070027,0,2.2134454,18.50028,0,0,0.065483011,0,0,0.0042167073,0,0,0.33825159,0,0,0,0,0.18319328,0,0.0022408965,0.53277314,0.00038304046,0,0,0,0,0,0
"Ecuador",630.7782,42.261902,0,0,0,0,0.0070000002,0.67665809,0,0,0,0,0,0,0,55.677299,0,18.6061,0.0098000001,0.0561,0.0011,5.5391998,7.7353001,45.025101,17.167801,0.10399263,0,0,41.986401,173.696,0.1709,0.071599998,30.327499,34.3479,0.3389,45.569302,2.48,17.8641,21.27701,1.242986,39.024101,46.2654,54.305199,3.3257,0,13.7487,0.63120002,5.4250002,5.2677999,4.6648002,83.785698,0.0042906706,0,1.6569999,0.11397684,0,0.88209999,0.061799999,5.1234002,1.0201,8.2550001,1.3743,4.3021998,0,0,0,0,0,0,0,0,0.15109383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15686922,0,19.1283,0,0,0,0,0,0,0,0.00058905513,0,0,0,0,0,0.228,0,0.071999997,0,0,0,19.799999,0,0,0,0,0,0,0,0,0,0.43790001,0,34.760101,0,13.600204,152.70461,0.90200001,0,0.080986097,0,0,0,0,0,0.97178042,0,0,0,2.1710403,1.0654,0,0.039999999,3.8722,12.1061,0,1.4665999,0,0,0.0013415916,0
"Peru",856.30823,24.7456,0.67650002,13.7038,0,8.3423996,0.0264,0,0.0605,0,0,0,0,0.1716,0.0098999999,45.903,0,0.0055,0,0.133,2.0713,0.39930001,28.5406,52.165298,28.6891,0.0044,0,95.166496,0,88.246399,31.335699,2.1956,60.320702,171.3866,13.266,66.933899,8.8154001,21.205799,33.115421,1.934576,35.110901,71.446098,21.4841,0.64899999,0,0.53130001,0.1089,10.6271,1.1165,3.3076999,22.5445,0.011,0.0055,0.1221,0.0011,0,1.4003,8.4457998,4.0743999,3.2351,34.159401,3.5673001,9.2521,0.26278767,0,0,0,0,0,0,0,0.038485039,0,0,0.25391287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082000002,0,0,0,0,0,0,0,0,0.14583226,0,7.3722,0,0,0,0,0,0,0,0.00058905513,1.2683001,0,0,0,0.0429,0.0726,0,0,0,0,0,13.838,0,0,0,0,0,0,0,0.0407,0,14.6586,0,13.0218,7.8748999,0.89209998,106.7242,0.264,0,0.0495,0.0055,0,0.54339999,0,0,7.0268002,0.0033,0.4774,0,0.26069999,6.0797,0,0.3168,0.0407,5.0028,0,21.0903,0,0,2.7016001,0
"Brazil",4605.4131,568.73572,13.260014,31.432257,0.0173789,2.2530475,31.226841,6.2908769,0.231022,0.0018355555,0.34818518,0,0.0020948148,0,0,228.54784,0,0.037716798,1.9260592,0,0.011,1.1491315,110.04736,24.671923,261.04456,0.242,31.021276,9.3143597,187.4696,0,30.050701,396.06937,604.13837,1426.386,660.01459,513.77881,71.532242,425.12347,233.7354,13.65463,622.83386,601.70319,139.68947,52.388321,0,252.737,157.23535,46.001343,42.799778,21.365396,514.99768,0,0,12.337574,0.63535231,0.013919489,0.045906302,11.960567,46.117634,105.66351,228.66415,118.16237,76.502441,5.2057524,0,0,0,0,0,0,0.098999999,0.0083697205,0,0,1.2581866,2.244,0,1.9247481,4.7907004,0.0026620745,0,1.9336922,150.59363,48.521,0,0,0.059559807,7.8387299,0,0.42297089,0,0,0,0,0,0,65.634087,0.0236225,0.11524794,0.83746409,0,100.05581,0,0,0,0.038755201,0,0,0.18261211,31.903135,227.14662,2.4747207,1.243,0,409.4054,19.320297,1861.074,5.3629961,0.10111359,0,0,44.149261,816.53448,0,0,309.2316,0,177.79648,234.73096,34.826,0,133.84456,0,71.375214,0,62.897285,1454.511,32.583965,0,5.2663193,19.285332,0,0.2331142,0,0,2.0554061,0,0,0,28.725567,99.217598,0,6.5123529,2.4595759,265.25998,0,1.3783286,0,0,0,0
"Bolivia",151.43965,5.36096,0,0.100714,0,0.0031870001,0,0.029999999,0.014915726,0.00434,0,0,0,0,0,5.6239681,6.4019399,0.088312998,0,0.027454,0.0053790002,0.678092,5.7377019,2.82447,1.757337,0,0.0081679998,0.41054201,16.674685,128.5708,0,0.77594602,41.02272,68.245293,1.829493,8.1022539,1.563893,5.039115,0,0,4.6675258,4.6155701,7.2484398,0.101924,0,0.25065199,0.089901,1.135174,0.086355999,2.467886,9.0888071,0,0,0.065021001,0.0010199703,0.0093700001,0.007158,0.038412999,1.041456,0.99309802,7.7958212,0.279558,3.3411579,0.0020000001,0,0,0,0,0,0,0,0,0,0,0.0072380002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00043986979,0,0.64625502,0,0,0,0,0,0,0,0.310141,0,0,0.018394999,0,0,0.041862998,0,0.078829996,0,0.013344,0,0.356969,0.0070020002,0,0,0,0,0,0.020055,0,0,2.665369,0,4.3312912,1.0456589,3.33512,62.110889,0.79951203,0,0.013584,0.014772,0.0050130002,0.58516502,0,0.010958,0.103572,0,0,0.0069510001,0.0063978923,0.0069539999,0.085288003,0.0093339998,0.189319,0.047589999,0,0.026578823,0,0,0,0
"Paraguay",106.2831,0.56760001,0,0,0,0,0.0022,0,0,0,0,0,0,0,0,3.3736999,0,0.00039999999,0.0176,0.098999999,0,0.0088,10.4236,0.097900003,0.67540002,0,0,0.11,0.23540001,194.8661,0.21780001,0,15.3692,74.5261,6.8013,29.5944,0.1221,5.6188002,6.3774352,0.37256461,10.824,6.7529001,4.7135,0.19140001,0,0.022,0.1969,0.5456,0.1496,0.85689998,6.3007998,0.0084194886,0,0.0165,0.0077,0,0.0792,0.30689999,0.0011,0.044,1.6038001,0.022,0.39160001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0022,0,0,0,0,0.0022567513,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8095,0,0,0,0,0,0,0,0.0048302519,53.587601,0,0.0165,0,0.0154,0.0264,0,0,0,0.0011,0,1.6786,0,0,0,0.1683,0,0,0,0,0,4.4549999,0,24.996401,0,14.5398,90.312202,0.64240003,0,0.0308,0,0,0.0088,0,0,0.0198,0,0,0,0.064900003,0.2123,0,0.0055,0.062700003,0.0011,0,0,0,0,0,0
